time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10646,-0.833355,0.198647,-1.8675,0.227698,0.176179,0.920502,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.700364,0.575182,0.558273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106469,-0.833436,0.198633,-1.8675,0.227688,0.17618,0.920518,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.699273,0.574636,0.558455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106478,-0.833518,0.198617,-1.8675,0.227676,0.176182,0.920533,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.698182,0.574091,0.558636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106487,-0.833599,0.198602,-1.8675,0.227666,0.176183,0.920548,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.697091,0.573545,0.558818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106497,-0.833681,0.198586,-1.8675,0.227655,0.176185,0.920564,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.696,0.573,0.559,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106506,-0.833762,0.198572,-1.8675,0.227644,0.176186,0.920579,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.694909,0.572455,0.559182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106516,-0.833844,0.198557,-1.8675,0.227633,0.176188,0.920595,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.693818,0.571909,0.559364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106525,-0.833925,0.198541,-1.8675,0.227623,0.176189,0.92061,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.692727,0.571364,0.559545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106534,-0.834007,0.198526,-1.8675,0.227611,0.176191,0.920626,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.691636,0.570818,0.559727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106544,-0.834088,0.19851,-1.8675,0.227601,0.176192,0.920641,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.690545,0.570273,0.559909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106553,-0.83417,0.198496,-1.8675,0.227589,0.176193,0.920656,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.689455,0.569727,0.560091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106562,-0.834251,0.198481,-1.8675,0.227579,0.176195,0.920671,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.688364,0.569182,0.560273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106572,-0.834333,0.198465,-1.8675,0.227568,0.176196,0.920686,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.687273,0.568636,0.560455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106581,-0.834414,0.198451,-1.8675,0.227557,0.176198,0.920701,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.686182,0.568091,0.560636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106591,-0.834496,0.198436,-1.8675,0.227546,0.176199,0.920717,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.685091,0.567545,0.560818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.1066,-0.834577,0.19842,-1.8675,0.227535,0.176201,0.920732,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.684,0.567,0.561,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106609,-0.834659,0.198405,-1.8675,0.227524,0.176201,0.920747,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.682909,0.566455,0.561182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106619,-0.83474,0.198391,-1.8675,0.227514,0.176203,0.920763,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.681818,0.565909,0.561364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106628,-0.834821,0.198375,-1.8675,0.227503,0.176204,0.920778,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.680727,0.565364,0.561545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106638,-0.834903,0.19836,-1.8675,0.227492,0.176205,0.920794,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.679636,0.564818,0.561727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106647,-0.834985,0.198345,-1.8675,0.227481,0.176207,0.920808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.678545,0.564273,0.561909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106656,-0.835066,0.19833,-1.8675,0.22747,0.176208,0.920823,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.677455,0.563727,0.562091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106666,-0.835148,0.198315,-1.8675,0.22746,0.176209,0.920839,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.676364,0.563182,0.562273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106675,-0.835229,0.1983,-1.8675,0.227448,0.176211,0.920854,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.675273,0.562636,0.562455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106685,-0.835311,0.198284,-1.8675,0.227438,0.176212,0.920869,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.674182,0.562091,0.562636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106694,-0.835392,0.19827,-1.8675,0.227427,0.176213,0.920884,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.673091,0.561545,0.562818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106703,-0.835474,0.198255,-1.8675,0.227416,0.176215,0.9209,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.672,0.561,0.563,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106713,-0.835555,0.198239,-1.8675,0.227405,0.176216,0.920915,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.670909,0.560455,0.563182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106722,-0.835637,0.198224,-1.8675,0.227395,0.176217,0.920929,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.669818,0.559909,0.563364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106732,-0.835718,0.19821,-1.8675,0.227384,0.176219,0.920945,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.668727,0.559364,0.563545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106741,-0.8358,0.198194,-1.8675,0.227373,0.17622,0.92096,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.667636,0.558818,0.563727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10675,-0.835881,0.198179,-1.8675,0.227362,0.176221,0.920975,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.666545,0.558273,0.563909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106759,-0.835963,0.198164,-1.8675,0.227351,0.176223,0.920991,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.665455,0.557727,0.564091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106768,-0.836043,0.19815,-1.8675,0.227341,0.176224,0.921006,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.664364,0.557182,0.564273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106777,-0.836125,0.198134,-1.8675,0.22733,0.176225,0.921021,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.663273,0.556636,0.564455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106787,-0.836206,0.198119,-1.8675,0.227319,0.176227,0.921036,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.662182,0.556091,0.564636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106796,-0.836288,0.198105,-1.8675,0.227308,0.176228,0.921051,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.661091,0.555545,0.564818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106805,-0.836369,0.19809,-1.8675,0.227298,0.176229,0.921066,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.66,0.555,0.565,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106815,-0.836451,0.198074,-1.8675,0.227286,0.17623,0.921081,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.658909,0.554455,0.565182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106825,-0.836532,0.19806,-1.8675,0.227276,0.176232,0.921096,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.657818,0.553909,0.565364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106834,-0.836614,0.198045,-1.8675,0.227265,0.176233,0.921112,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.656727,0.553364,0.565545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106843,-0.836696,0.19803,-1.8675,0.227255,0.176234,0.921127,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.655636,0.552818,0.565727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106853,-0.836777,0.198014,-1.8675,0.227244,0.176236,0.921142,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.654545,0.552273,0.565909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106862,-0.836859,0.198,-1.8675,0.227233,0.176237,0.921156,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.653455,0.551727,0.566091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106871,-0.836939,0.197985,-1.8675,0.227222,0.176238,0.921172,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.652364,0.551182,0.566273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106881,-0.837021,0.197971,-1.8675,0.227212,0.176239,0.921187,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.651273,0.550636,0.566455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10689,-0.837102,0.197955,-1.8675,0.227201,0.176241,0.921202,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.650182,0.550091,0.566636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.1069,-0.837184,0.19794,-1.8675,0.227191,0.176242,0.921217,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.649091,0.549545,0.566818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106909,-0.837265,0.197925,-1.8675,0.227179,0.176243,0.921232,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.648,0.549,0.567,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106919,-0.837347,0.197911,-1.8675,0.227169,0.176244,0.921247,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.646909,0.548455,0.567182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106928,-0.837429,0.197896,-1.8675,0.227158,0.176246,0.921262,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.645818,0.547909,0.567364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106938,-0.83751,0.19788,-1.8675,0.227147,0.176247,0.921277,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.644727,0.547364,0.567545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106947,-0.837592,0.197866,-1.8675,0.227137,0.176248,0.921292,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.643636,0.546818,0.567727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106956,-0.837672,0.197851,-1.8675,0.227127,0.176249,0.921307,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.642545,0.546273,0.567909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106966,-0.837754,0.197836,-1.8675,0.227115,0.17625,0.921323,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.641455,0.545727,0.568091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106975,-0.837835,0.197822,-1.8675,0.227104,0.176252,0.921337,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.640364,0.545182,0.568273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106985,-0.837917,0.197806,-1.8675,0.227094,0.176253,0.921352,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.639273,0.544636,0.568455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.106994,-0.837998,0.197791,-1.8675,0.227083,0.176254,0.921367,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.638182,0.544091,0.568636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107003,-0.83808,0.197777,-1.8675,0.227073,0.176255,0.921382,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.637091,0.543545,0.568818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107013,-0.838161,0.197762,-1.8675,0.227062,0.176256,0.921397,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.636,0.543,0.569,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107022,-0.838242,0.197748,-1.8675,0.227052,0.176257,0.921412,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.634909,0.542455,0.569182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107032,-0.838324,0.197733,-1.8675,0.22704,0.176259,0.921427,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.633818,0.541909,0.569364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107041,-0.838405,0.197718,-1.8675,0.22703,0.17626,0.921442,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.632727,0.541364,0.569545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107051,-0.838487,0.197702,-1.8675,0.227019,0.176261,0.921457,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.631636,0.540818,0.569727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10706,-0.838568,0.197688,-1.8675,0.227008,0.176262,0.921472,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.630545,0.540273,0.569909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107069,-0.838649,0.197673,-1.8675,0.226998,0.176263,0.921486,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.629455,0.539727,0.570091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107079,-0.838731,0.197659,-1.8675,0.226988,0.176264,0.921501,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.628364,0.539182,0.570273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107088,-0.838812,0.197644,-1.8675,0.226977,0.176265,0.921517,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.627273,0.538636,0.570455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107098,-0.838894,0.197629,-1.8675,0.226966,0.176267,0.921532,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.626182,0.538091,0.570636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107107,-0.838975,0.197615,-1.8675,0.226955,0.176268,0.921547,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.625091,0.537545,0.570818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107117,-0.839057,0.1976,-1.8675,0.226944,0.176269,0.921561,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.624,0.537,0.571,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107126,-0.839137,0.197584,-1.8675,0.226934,0.17627,0.921576,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.622909,0.536455,0.571182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107136,-0.839219,0.19757,-1.8675,0.226923,0.176271,0.921591,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.621818,0.535909,0.571364,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107145,-0.839301,0.197555,-1.8675,0.226913,0.176272,0.921606,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.620727,0.535364,0.571545,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107155,-0.839382,0.19754,-1.8675,0.226902,0.176273,0.92162,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.619636,0.534818,0.571727,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107164,-0.839463,0.197526,-1.8675,0.226892,0.176274,0.921635,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.618545,0.534273,0.571909,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107173,-0.839545,0.197511,-1.8675,0.226881,0.176275,0.92165,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.617455,0.533727,0.572091,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107183,-0.839626,0.197497,-1.8675,0.226871,0.176276,0.921666,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.616364,0.533182,0.572273,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107192,-0.839708,0.197482,-1.8675,0.22686,0.176278,0.921681,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.615273,0.532636,0.572455,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107202,-0.839789,0.197467,-1.8675,0.226849,0.176279,0.921695,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.614182,0.532091,0.572636,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107211,-0.83987,0.197453,-1.8675,0.226839,0.17628,0.92171,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.613091,0.531545,0.572818,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10722,-0.839952,0.197438,-1.8675,0.226828,0.176282,0.921725,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.612,0.531,0.573,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.10723,-0.840033,0.197424,-1.8675,0.226818,0.176283,0.92174,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.610909,0.530455,0.573182,0.3,
0.01,0.165261,0.327878,0.441613,-1.10982,1.2556,-0.056649,-1.507673,0.107239,-0.840115,0.197409,-1.8675,0.226807,0.176284,0.921754,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.609818,0.529909,0.573364,0.3,
